Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
689735,Mr.,Guillermo,Y,Jasso,M,guillermo.jasso@apple.com,Steve Jasso,Ashanti Jasso,Ripley,4/6/1989,12:03:40 PM,28.33,70,4/16/2016,Q2,H1,2016,4,April,Apr,16,Saturday,Sat,1.28,144657,10%,377-37-7464,423-662-3658,Columbia,Maury,Columbia,TN,38402,South,gyjasso,7hcr[>>f:Va%y~t
274798,Mrs.,Erminia,Y,Ahern,F,erminia.ahern@exxonmobil.com,Sterling Ahern,Breann Ahern,Legg,11/7/1981,8:32:16 PM,35.75,51,3/24/2005,Q1,H1,2005,3,March,Mar,24,Thursday,Thu,12.35,124201,12%,680-31-2011,205-826-0851,Creola,Mobile,Creola,AL,36525,South,eyahern,j@r_dyKGUPk7!
814692,Mrs.,Willette,Y,Holcombe,F,willette.holcombe@walmart.com,Daren Holcombe,Daniela Holcombe,Coy,7/23/1974,4:58:13 AM,43.04,55,10/18/2014,Q4,H2,2014,10,October,Oct,18,Saturday,Sat,2.78,153682,26%,528-99-9297,218-538-6867,Pengilly,Itasca,Pengilly,MN,55775,Midwest,wyholcombe,A8i$-j1lnGa4;>
365311,Mrs.,Orpha,Y,Harley,F,orpha.harley@gmail.com,Ken Harley,Tandy Harley,Rice,7/14/1995,2:18:09 AM,22.05,40,6/6/2017,Q2,H1,2017,6,June,Jun,6,Tuesday,Tue,0.14,150894,11%,752-09-7211,215-977-3500,Manor,Westmoreland,Manor,PA,15665,Northeast,oyharley,0~e-!]WtM<
146994,Mr.,Lindsey,F,Tennant,M,lindsey.tennant@hotmail.com,Rudy Tennant,Sheron Tennant,Gamble,10/30/1969,9:51:33 AM,47.78,90,2/9/2005,Q1,H1,2005,2,February,Feb,9,Wednesday,Wed,12.47,92295,10%,576-99-4371,210-205-8251,Orla,Reeves,Orla,TX,79770,South,lftennant,CKeZ_WR/~9hA&
556883,Mr.,Lenard,B,Whaley,M,lenard.whaley@gmail.com,Austin Whaley,Janay Whaley,Mckenzie,5/28/1971,2:51:52 AM,46.2,80,9/20/2014,Q3,H2,2014,9,September,Sep,20,Saturday,Sat,2.85,58980,12%,496-29-7266,308-739-1368,Haigler,Dundy,Haigler,NE,69030,Midwest,lbwhaley,BeFM;3N_P]2|
673517,Mr.,Fritz,F,Wilbur,M,fritz.wilbur@walmart.com,Tony Wilbur,Portia Wilbur,Cushing,8/13/1957,2:05:48 PM,60,84,8/7/1996,Q3,H2,1996,8,August,Aug,7,Wednesday,Wed,20.99,96259,4%,722-18-4461,207-357-5372,Cushing,Knox,Cushing,ME,4563,Northeast,ffwilbur,MG\E6JY0]tktU\
673602,Hon.,Herbert,T,Mcmahon,M,herbert.mcmahon@gmail.com,Octavio Mcmahon,Joye Mcmahon,Burch,1/23/1991,9:11:08 AM,26.53,71,4/3/2016,Q2,H1,2016,4,April,Apr,3,Sunday,Sun,1.32,162422,29%,079-02-4427,239-219-7094,Hobe Sound,Martin,Hobe Sound,FL,33475,South,htmcmahon,FfNWi[W\
678937,Hon.,Gudrun,G,Sylvester,F,gudrun.sylvester@hotmail.com,Jeremy Sylvester,Daria Sylvester,Trent,8/12/1975,8:53:26 AM,41.99,47,1/10/1998,Q1,H1,1998,1,January,Jan,10,Saturday,Sat,19.56,99939,18%,453-99-6082,702-428-2201,Minden,Douglas,Minden,NV,89423,West,ggsylvester,C&1K-{Y+I3GPsc|
146167,Drs.,Shanika,W,Zielinski,F,shanika.zielinski@btinternet.com,Horace Zielinski,Keshia Zielinski,Wagoner,11/21/1969,7:21:38 AM,47.72,57,8/13/2012,Q3,H2,2012,8,August,Aug,13,Monday,Mon,4.96,109368,2%,760-12-3573,229-696-2228,Ocilla,Irwin,Ocilla,GA,31774,South,swzielinski,X:h}ra7e6;#UY
350325,Mr.,Duane,J,Kidd,M,duane.kidd@rediffmail.com,Thurman Kidd,Freda Kidd,Weiss,9/4/1968,4:22:30 AM,48.93,70,1/21/2015,Q1,H1,2015,1,January,Jan,21,Wednesday,Wed,2.52,85135,30%,216-89-9390,216-952-4112,Mineral City,Tuscarawas,Mineral City,OH,44656,Midwest,djkidd,o}YMQj_2Yl
309193,Mr.,Jae,Q,Olsen,M,jae.olsen@sbcglobal.net,Van Olsen,Retta Olsen,Burch,2/25/1962,9:42:46 AM,55.46,61,7/30/2006,Q3,H2,2006,7,July,Jul,30,Sunday,Sun,11,135676,5%,283-15-2364,319-967-2222,Essex,Page,Essex,IA,51638,Midwest,jqolsen,lsYf|3s6]
663004,Drs.,Mignon,T,Gatlin,F,mignon.gatlin@rediffmail.com,Willie Gatlin,Tamica Gatlin,Brennan,5/26/1962,3:23:45 PM,55.21,56,8/26/1994,Q3,H2,1994,8,August,Aug,26,Friday,Fri,22.94,80528,1%,455-99-9593,218-705-2889,Red Wing,Goodhue,Red Wing,MN,55066,Midwest,mtgatlin,n%6&4Kg0oajz\x3
188105,Ms.,Yon,B,Dickson,F,yon.dickson@hotmail.com,Albert Dickson,Lela Dickson,Looney,3/6/1969,3:18:45 PM,48.43,46,2/7/1992,Q1,H1,1992,2,February,Feb,7,Friday,Fri,25.49,186546,13%,218-89-3903,209-201-1438,Stonyford,Colusa,Stonyford,CA,95979,West,ybdickson,88s}Crn}
464311,Mr.,Antony,C,Weller,M,antony.weller@microsoft.com,Abram Weller,Clemmie Weller,Lamontagne,7/31/1973,4:16:42 PM,44.02,75,7/21/2002,Q3,H2,2002,7,July,Jul,21,Sunday,Sun,15.03,156766,28%,257-99-0852,270-861-1719,Quality,Quality,Quality,KY,42268,South,acweller,a^0h&SEA
358946,Dr.,Greg,V,Renfro,M,greg.renfro@gmail.com,Kendrick Renfro,Antonia Renfro,Poe,2/10/1991,9:46:47 PM,26.48,68,5/27/2016,Q2,H1,2016,5,May,May,27,Friday,Fri,1.17,171292,17%,463-99-1886,215-688-8141,Dickerson Run,Fayette,Dickerson Run,PA,15430,Northeast,gvrenfro,LypXC8G_*p!>S;I
449728,Mr.,Fredric,E,Creamer,M,fredric.creamer@gmail.com,Bryon Creamer,Sean Creamer,Simms,6/3/1969,2:09:21 PM,48.18,84,2/16/2012,Q1,H1,2012,2,February,Feb,16,Thursday,Thu,5.45,62158,9%,170-86-2686,201-537-0199,Totowa,Passaic,Totowa,NJ,7512,Northeast,fecreamer,y]L?!xF>
353324,Ms.,Aline,Y,Galbraith,F,aline.galbraith@btinternet.com,Del Galbraith,Genesis Galbraith,Wilhelm,7/1/1971,12:42:11 AM,46.11,40,3/8/2017,Q1,H1,2017,3,March,Mar,8,Wednesday,Wed,0.39,176227,17%,432-99-8262,314-388-9505,Jefferson City,Cole,Jefferson City,MO,65104,Midwest,aygalbraith,3rE-951NwXK
725816,Mrs.,Ollie,X,Fuentes,F,ollie.fuentes@ibm.com,Kenneth Fuentes,Clarisa Fuentes,Hensley,5/15/1992,6:21:21 AM,25.22,46,6/10/2016,Q2,H1,2016,6,June,Jun,10,Friday,Fri,1.13,104012,7%,086-02-8886,210-347-9327,Tuleta,Bee,Tuleta,TX,78162,South,oxfuentes,HYh--pTsH@8;t
191837,Mrs.,Ernestina,F,Stjohn,F,ernestina.stjohn@comcast.net,Granville Stjohn,Paulene Stjohn,Kennedy,6/19/1985,10:21:46 PM,32.13,50,3/10/2014,Q1,H1,2014,3,March,Mar,10,Monday,Mon,3.39,140684,23%,550-99-3389,210-779-6609,Waco,McLennan,Waco,TX,76701,South,efstjohn,ocX;yBXP#r
209953,Ms.,Margy,X,Truitt,F,margy.truitt@hotmail.com,Kerry Truitt,Caroll Truitt,Vetter,11/29/1982,6:01:50 AM,34.68,45,5/26/2004,Q2,H1,2004,5,May,May,26,Wednesday,Wed,13.18,120581,18%,565-99-8916,208-250-6512,Preston,Franklin,Preston,ID,83263,West,mxtruitt,RQ-$9vP5qznS
851514,Prof.,Emilio,L,Dillon,M,emilio.dillon@aol.com,Britt Dillon,Majorie Dillon,Crittenden,12/10/1969,9:29:00 PM,47.66,51,7/29/2006,Q3,H2,2006,7,July,Jul,29,Saturday,Sat,11.01,141155,14%,315-35-8687,405-912-9439,Loco,Stephens,Loco,OK,73442,South,eldillon,N^uXPrh/*
116881,Ms.,Ludivina,S,Burkholder,F,ludivina.burkholder@hotmail.co.uk,Jae Burkholder,Verena Burkholder,Thomsen,11/13/1962,1:01:59 AM,54.74,59,8/9/1995,Q3,H2,1995,8,August,Aug,9,Wednesday,Wed,21.98,148643,15%,710-18-1821,316-999-0569,Garden Plain,Sedgwick,Garden Plain,KS,67050,Midwest,lsburkholder,z.pl2>nWT
472851,Mr.,Frank,I,Jamison,M,frank.jamison@gmail.com,Howard Jamison,Cordia Jamison,Silvers,4/14/1970,10:19:29 PM,47.32,53,1/17/2017,Q1,H1,2017,1,January,Jan,17,Tuesday,Tue,0.53,68552,9%,562-99-1800,270-857-1886,Hollybush,Hollybush,Hollybush,KY,41823,South,fijamison,wY%TD801Bqc>N!
670946,Mr.,Graham,J,Dent,M,graham.dent@gmail.com,Tim Dent,Francoise Dent,Arsenault,8/6/1994,12:44:15 AM,22.99,51,12/9/2015,Q4,H2,2015,12,December,Dec,9,Wednesday,Wed,1.64,191705,6%,232-57-2628,314-593-6714,Morehouse,New Madrid,Morehouse,MO,63868,Midwest,gjdent,hmkQp!RCdzVjl.m
223092,Mr.,Luther,X,Roybal,M,luther.roybal@gmail.com,Mitchel Roybal,Ardell Roybal,Beyer,12/14/1967,7:05:53 PM,49.65,78,3/12/1992,Q1,H1,1992,3,March,Mar,12,Thursday,Thu,25.39,83605,0%,018-94-4245,225-955-6746,Acme,Concordia,Acme,LA,71316,South,lxroybal,AcoB-\V^
849584,Mr.,Leroy,V,Lumpkin,M,leroy.lumpkin@gmail.com,Mario Lumpkin,Rae Lumpkin,Niles,1/11/1994,3:24:51 AM,23.56,56,10/24/2015,Q4,H2,2015,10,October,Oct,24,Saturday,Sat,1.76,53829,18%,375-37-1261,270-928-1576,Quality,Quality,Quality,KY,42268,South,lvlumpkin,75Q:w[_~Q
176870,Ms.,Anika,L,Jamison,F,anika.jamison@yahoo.com,Vernon Jamison,Chris Jamison,Lumpkin,9/21/1990,12:37:32 AM,26.87,43,8/7/2015,Q3,H2,2015,8,August,Aug,7,Friday,Fri,1.98,75373,28%,583-99-1576,240-467-0727,Morganza,St. Mary's,Morganza,MD,20660,South,aljamison,D+D{[WIueA
519176,Mrs.,Georgia,U,Robertson,F,georgia.robertson@exxonmobil.com,Grant Robertson,Mei Robertson,Craven,3/10/1982,5:56:48 PM,35.41,48,7/12/2009,Q3,H2,2009,7,July,Jul,12,Sunday,Sun,8.05,84092,3%,664-22-3941,219-743-8186,Crown Point,Lake,Crown Point,IN,46307,Midwest,gurobertson,g7+wzP%Jqe
464209,Mr.,Raymon,P,Walston,M,raymon.walston@exxonmobil.com,Tristan Walston,Maira Walston,Maxwell,11/3/1959,10:05:58 AM,57.77,71,4/15/1999,Q2,H1,1999,4,April,Apr,15,Thursday,Thu,18.3,67885,10%,125-98-6033,423-724-9435,Puryear,Henry,Puryear,TN,38251,South,rpwalston,8t+oBL<tzAfj
991036,Prof.,Quinn,G,Roderick,M,quinn.roderick@gmail.com,Freddie Roderick,Cassandra Roderick,Goolsby,8/31/1995,6:32:32 AM,21.92,85,9/15/2016,Q3,H2,2016,9,September,Sep,15,Thursday,Thu,0.87,196655,25%,607-87-7094,406-573-0983,Teigen,Petroleum,Teigen,MT,59084,West,qgroderick,ZU-y:Qx30|!:3w}
935891,Mr.,Jarod,A,Lankford,M,jarod.lankford@hotmail.com,Ira Lankford,Son Lankford,Dale,8/18/1975,11:35:24 AM,41.97,88,9/30/2011,Q3,H2,2011,9,September,Sep,30,Friday,Fri,5.83,199908,26%,005-13-1706,231-277-2391,Kinde,Huron,Kinde,MI,48445,Midwest,jalankford,W1@oUG$.2kYD]z2
247537,Mr.,Elijah,X,Wilde,M,elijah.wilde@gmail.com,Gilbert Wilde,Elke Wilde,Hyde,11/9/1967,3:29:07 PM,49.75,88,7/28/2006,Q3,H2,2006,7,July,Jul,28,Friday,Fri,11.01,171467,19%,212-91-3759,231-299-0811,Dearborn,Wayne,Dearborn,MI,48126,Midwest,exwilde,m~P#bM+l@MuU;7
818406,Drs.,Tomi,A,Nation,F,tomi.nation@microsoft.com,Numbers Nation,Lona Nation,Travis,3/30/1989,9:17:52 AM,28.35,47,10/17/2016,Q4,H2,2016,10,October,Oct,17,Monday,Mon,0.78,62832,5%,158-23-2183,405-250-8013,Tulsa,Tulsa,Tulsa,OK,74105,South,tanation,2PkSAv;NGZHE
643938,Ms.,Dalene,Z,Booth,F,dalene.booth@hotmail.com,Leroy Booth,Karmen Booth,Madigan,10/4/1970,8:49:33 PM,46.85,42,4/22/2014,Q2,H1,2014,4,April,Apr,22,Tuesday,Tue,3.27,120603,16%,171-86-2491,212-997-9921,West Sayville,Suffolk,West Sayville,NY,11796,Northeast,dzbooth,NqIivK7RL/o
941810,Prof.,Sung,G,Zimmerman,M,sung.zimmerman@shell.com,Joaquin Zimmerman,Nenita Zimmerman,Sneed,11/11/1990,2:33:29 PM,26.73,85,3/17/2015,Q1,H1,2015,3,March,Mar,17,Tuesday,Tue,2.37,101695,14%,569-99-0712,339-983-8635,Byfield,Essex,Byfield,MA,1922,Northeast,sgzimmerman,Y2[mX<vO
891455,Mrs.,Shoshana,E,Malcolm,F,shoshana.malcolm@yahoo.co.uk,Carmen Malcolm,Erlene Malcolm,Hurt,10/8/1959,4:00:29 AM,57.84,46,1/13/2002,Q1,H1,2002,1,January,Jan,13,Sunday,Sun,15.55,45204,19%,128-98-8767,240-387-6971,Berlin,Worcester,Berlin,MD,21811,South,semalcolm,gfobIr+Pk+w
679402,Mr.,Darin,S,Armstead,M,darin.armstead@gmail.com,Jarrod Armstead,Marnie Armstead,Bond,9/27/1973,4:51:59 AM,43.86,60,10/3/1997,Q4,H2,1997,10,October,Oct,3,Friday,Fri,19.83,144315,20%,102-02-2855,215-490-5489,Reynoldsville,Jefferson,Reynoldsville,PA,15851,Northeast,dsarmstead,XAvm9.J#d
349361,Mr.,Irvin,V,Keeling,M,irvin.keeling@cox.net,Ahmed Keeling,Yong Keeling,Mosley,12/29/1995,8:37:28 PM,21.59,65,3/7/2017,Q1,H1,2017,3,March,Mar,7,Tuesday,Tue,0.39,168067,21%,364-39-8899,209-987-2024,Coleville,Mono,Coleville,CA,96107,West,ivkeeling,X[f}NP3f}?g]VSd
626973,Ms.,Eladia,A,Guest,F,eladia.guest@gmail.com,Michal Guest,Tana Guest,Poe,12/23/1985,3:43:36 PM,31.62,52,10/6/2013,Q4,H2,2013,10,October,Oct,6,Sunday,Sun,3.81,83559,8%,292-15-1645,217-404-3718,Rockford,Winnebago,Rockford,IL,61125,Midwest,eaguest,1N]#8FkxQcw4rY%
320561,Ms.,Adriana,X,Osburn,F,adriana.osburn@hotmail.co.uk,Refugio Osburn,Thea Osburn,Sisson,7/28/1971,5:41:33 PM,46.03,52,11/30/2011,Q4,H2,2011,11,November,Nov,30,Wednesday,Wed,5.66,86838,26%,050-02-6432,239-857-1550,Chattahoochee,Gadsden,Chattahoochee,FL,32324,South,axosburn,Hdwfttt-
938310,Ms.,Viki,J,Carrera,F,viki.carrera@bp.com,Frederick Carrera,Jaquelyn Carrera,Mears,3/8/1958,9:52:00 AM,59.43,51,5/21/1989,Q2,H1,1989,5,May,May,21,Sunday,Sun,28.21,97735,17%,378-37-5241,203-727-7369,Ansonia,New Haven,Ansonia,CT,6401,Northeast,vjcarrera,TYCtG<QO4ooR3s
600632,Mr.,Garret,J,Rincon,M,garret.rincon@gmail.com,Jorge Rincon,Leonora Rincon,Mcintosh,5/21/1968,7:15:01 AM,49.22,59,6/12/2014,Q2,H1,2014,6,June,Jun,12,Thursday,Thu,3.13,112847,25%,463-99-1053,218-656-3425,Grand Rapids,Itasca,Grand Rapids,MN,55744,Midwest,gjrincon,fg1r82iUY
566953,Mr.,Sheldon,C,Connor,M,sheldon.connor@yahoo.com,Dorsey Connor,Lillian Connor,Ha,8/5/1969,8:17:37 AM,48.01,53,1/16/2010,Q1,H1,2010,1,January,Jan,16,Saturday,Sat,7.53,74103,26%,307-37-7088,319-683-4397,Alta,Buena Vista,Alta,IA,51002,Midwest,scconnor,VOvNY4bJn;\x
419239,Mr.,Domingo,B,West,M,domingo.west@apple.com,Andy West,Dannette West,Scherer,12/3/1963,4:19:08 AM,53.69,90,10/26/2008,Q4,H2,2008,10,October,Oct,26,Sunday,Sun,8.76,40557,12%,234-57-9999,210-386-1931,Sylvester,Fisher,Sylvester,TX,79560,South,dbwest,ZcvT3M$i}DJzc
219750,Ms.,Peggy,B,Garrison,F,peggy.garrison@gmail.com,Rodrick Garrison,Teodora Garrison,Monahan,4/19/1978,11:02:47 PM,39.3,57,2/5/2000,Q1,H1,2000,2,February,Feb,5,Saturday,Sat,17.49,180524,5%,348-08-8566,803-965-1663,Arcadia,Spartanburg,Arcadia,SC,29320,South,pbgarrison,GlttTj0B:%sg|
690557,Mr.,Tyler,A,Merritt,M,tyler.merritt@ntlworld.com,Oliver Merritt,Luanna Merritt,Horn,7/31/1975,11:08:40 PM,42.02,72,5/7/2002,Q2,H1,2002,5,May,May,7,Tuesday,Tue,15.24,72646,8%,023-92-1963,319-943-2756,Stacyville,Mitchell,Stacyville,IA,50476,Midwest,tamerritt,YX[]::IQVB
494445,Mrs.,Antonette,I,Michael,F,antonette.michael@comcast.net,Brendan Michael,Ching Michael,Borden,12/1/1989,5:47:25 AM,27.67,51,1/5/2015,Q1,H1,2015,1,January,Jan,5,Monday,Mon,2.56,90212,14%,288-15-4155,212-789-9930,Whitesboro,Oneida,Whitesboro,NY,13492,Northeast,aimichael,YWTt:T:/]c
267187,Ms.,Collette,Z,Carbajal,F,collette.carbajal@gmail.com,Reuben Carbajal,Piper Carbajal,Solis,12/1/1980,6:35:20 PM,36.68,40,8/30/2010,Q3,H2,2010,8,August,Aug,30,Monday,Mon,6.92,185708,20%,077-02-3498,209-672-7995,San Francisco,San Francisco,San Francisco,CA,94168,West,czcarbajal,i>^qb&SrX26?*
229072,Mr.,Reed,Q,Cobbs,M,reed.cobbs@gmail.com,Joey Cobbs,Zana Cobbs,Poindexter,3/25/1963,12:39:19 AM,54.38,84,4/14/1998,Q2,H1,1998,4,April,Apr,14,Tuesday,Tue,19.3,164643,7%,571-99-9084,480-938-8875,Tucson,Tucson,Tucson,AZ,85757,West,rqcobbs,AmvYA-bH<
447531,Ms.,Tonya,Q,Trevino,F,tonya.trevino@apple.com,Antony Trevino,Nena Trevino,Andrade,7/13/1964,11:11:20 PM,53.08,50,2/13/1988,Q1,H1,1988,2,February,Feb,13,Saturday,Sat,29.47,181578,22%,354-08-7923,314-710-1150,Worthington,Putnam,Worthington,MO,63567,Midwest,tqtrevino,O&heUD]KSM!554M
313149,Dr.,Guillermo,O,Stacey,M,guillermo.stacey@gmail.com,Tuan Stacey,Arnita Stacey,Gaither,5/8/1959,1:39:02 PM,58.26,66,7/14/2001,Q3,H2,2001,7,July,Jul,14,Saturday,Sat,16.05,99552,17%,759-12-9492,207-717-2077,Jonesport,Washington,Jonesport,ME,4649,Northeast,gostacey,wX?N8:Qv\DB\S
208863,Mrs.,Wanetta,J,Pedersen,F,wanetta.pedersen@hotmail.co.uk,Marcelo Pedersen,Khadijah Pedersen,Weed,9/12/1974,11:40:54 PM,42.9,49,4/14/2005,Q2,H1,2005,4,April,Apr,14,Thursday,Thu,12.3,149291,12%,355-08-6736,215-642-2127,Elrama,Washington,Elrama,PA,15038,Northeast,wjpedersen,N@[1lh\Y4U;QST
655131,Mrs.,Katherina,S,Palmer,F,katherina.palmer@aol.com,Cecil Palmer,Chasidy Palmer,Breland,11/21/1988,5:52:05 PM,28.7,54,4/17/2010,Q2,H1,2010,4,April,Apr,17,Saturday,Sat,7.28,179087,11%,559-99-5082,212-801-2018,Chaumont,Jefferson,Chaumont,NY,13622,Northeast,kspalmer,B_@S!1Ax#\L
416097,Ms.,Bulah,E,Jarrell,F,bulah.jarrell@aol.com,Joey Jarrell,Nicolle Jarrell,Andrews,11/14/1994,12:32:19 AM,22.72,48,3/24/2016,Q1,H1,2016,3,March,Mar,24,Thursday,Thu,1.35,142658,22%,012-94-3511,212-445-2240,Elmhurst,Queens,Elmhurst,NY,11373,Northeast,bejarrell,s{zMs|M{+f9[3
444994,Dr.,Leo,G,Meadows,M,leo.meadows@verizon.net,Leonel Meadows,Virgie Meadows,Candelaria,10/9/1985,6:12:04 AM,31.82,63,2/25/2015,Q1,H1,2015,2,February,Feb,25,Wednesday,Wed,2.42,83069,21%,758-12-4276,236-686-5091,Earlysville,Albemarle,Earlysville,VA,22936,South,lgmeadows,wxQ6U.o>?o
811810,Mrs.,Tamesha,T,Hendon,F,tamesha.hendon@aol.com,Haywood Hendon,Belinda Hendon,Rayford,10/30/1980,3:54:51 PM,36.77,45,11/30/2003,Q4,H2,2003,11,November,Nov,30,Sunday,Sun,13.67,158466,28%,236-55-0308,212-846-9208,Buffalo,Erie,Buffalo,NY,14223,Northeast,tthendon,Gln.!|Z{#7PU
517514,Mrs.,Kathie,K,Huff,F,kathie.huff@shaw.ca,Heath Huff,Luis Huff,Marble,8/26/1985,1:12:35 PM,31.94,54,5/31/2015,Q2,H1,2015,5,May,May,31,Sunday,Sun,2.16,152383,8%,266-99-1876,319-937-6595,Des Moines,Polk,Des Moines,IA,50306,Midwest,kkhuff,jstz7^S4q.}ZP
481944,Ms.,Dinorah,O,Gaytan,F,dinorah.gaytan@hotmail.com,Douglass Gaytan,Billye Gaytan,Roque,7/15/1985,11:24:37 PM,32.06,59,3/11/2011,Q1,H1,2011,3,March,Mar,11,Friday,Fri,6.39,100311,24%,069-02-6580,215-862-2159,Brandy Camp,Elk,Brandy Camp,PA,15822,Northeast,dogaytan,0hbR7+!aR7n:..-
621804,Mr.,Rolland,T,Bishop,M,rolland.bishop@gmail.com,Gabriel Bishop,Berenice Bishop,Pyle,4/27/1963,9:35:23 AM,54.29,62,10/8/2013,Q4,H2,2013,10,October,Oct,8,Tuesday,Tue,3.81,137493,20%,166-86-9214,210-240-5734,Texas City,Galveston,Texas City,TX,77591,South,rtbishop,0#q6ds:#w6
269442,Drs.,Shannon,C,Bannister,F,shannon.bannister@walmart.com,Trevor Bannister,Brigida Bannister,Park,11/25/1981,10:01:19 PM,35.7,55,12/24/2009,Q4,H2,2009,12,December,Dec,24,Thursday,Thu,7.6,93047,28%,255-99-0582,505-759-6622,Mexican Springs,McKinley,Mexican Springs,NM,87320,West,scbannister,bS8n.U193Y
624868,Hon.,Cheryle,V,Proctor,F,cheryle.proctor@hotmail.com,Major Proctor,Fred Proctor,Randolph,8/31/1991,11:10:05 AM,25.93,48,10/10/2013,Q4,H2,2013,10,October,Oct,10,Thursday,Thu,3.8,95085,27%,085-02-6815,702-251-0618,Reno,Washoe,Reno,NV,89521,West,cvproctor,1QL%wV6c#
496903,Ms.,Shizuko,C,Norris,F,shizuko.norris@yahoo.com,Samuel Norris,Shaquita Norris,Clegg,2/22/1968,12:20:20 AM,49.46,60,11/7/2010,Q4,H2,2010,11,November,Nov,7,Sunday,Sun,6.73,112867,15%,365-39-3270,270-697-9538,Whick,Breathitt,Whick,KY,41390,South,scnorris,k|[V^v-a-x\
676968,Mrs.,Nakita,V,Gragg,F,nakita.gragg@bellsouth.net,Ronnie Gragg,Shawnda Gragg,Holliman,8/11/1981,12:18:03 PM,35.99,50,1/30/2010,Q1,H1,2010,1,January,Jan,30,Saturday,Sat,7.5,137832,29%,507-57-9546,236-948-3263,Virginia Beach,Virginia Beach (city),Virginia Beach,VA,23464,South,nvgragg,KGD!vzn&@:Bv@
914931,Ms.,Sherell,L,Irving,F,sherell.irving@ntlworld.com,Peter Irving,Yolonda Irving,Arriaga,12/22/1965,8:17:39 AM,51.63,47,9/16/2014,Q3,H2,2014,9,September,Sep,16,Tuesday,Tue,2.87,178005,30%,094-02-4713,217-481-4252,Lenzburg,St. Clair,Lenzburg,IL,62255,Midwest,slirving,J_#J/$UCJ|D@7I
922127,Mrs.,Tonisha,P,Akins,F,tonisha.akins@microsoft.com,Olen Akins,Jackie Akins,Mcclelland,6/29/1977,10:22:44 PM,40.11,54,5/16/2000,Q2,H1,2000,5,May,May,16,Tuesday,Tue,17.21,102283,1%,108-98-4279,252-976-4591,Polkville,Cleveland,Polkville,NC,28136,South,tpakins,uPd&e?^ce3c
237290,Mr.,David,Q,Fiore,M,david.fiore@hotmail.com,Quincy Fiore,Lissette Fiore,Dougherty,7/12/1989,10:32:29 PM,28.06,74,6/22/2011,Q2,H1,2011,6,June,Jun,22,Wednesday,Wed,6.1,145062,1%,218-89-2998,210-814-5513,Price,Rusk,Price,TX,75687,South,dqfiore,j~.Y[Fg3PE$|9m
670436,Mr.,Mark,Y,Laporte,M,mark.laporte@bellsouth.net,Reinaldo Laporte,Lynda Laporte,Fogle,6/14/1994,12:40:26 PM,23.14,64,11/16/2016,Q4,H2,2016,11,November,Nov,16,Wednesday,Wed,0.7,79879,9%,276-17-0043,212-304-9433,Morton,Orleans,Morton,NY,14508,Northeast,mylaporte,2v|W}&jz
846203,Hon.,Juliette,D,Back,F,juliette.back@comcast.net,Shon Back,Cortney Back,Nagle,1/25/1985,10:06:47 AM,32.53,58,6/3/2016,Q2,H1,2016,6,June,Jun,3,Friday,Fri,1.15,115965,30%,065-02-5635,480-539-4480,Tucson,Pima,Tucson,AZ,85750,West,jdback,hCk^@NYx0Ct;
726618,Mr.,Marlon,L,Salter,M,marlon.salter@aol.com,Denny Salter,Jona Salter,Caraballo,7/5/1982,10:41:52 AM,35.09,72,12/8/2015,Q4,H2,2015,12,December,Dec,8,Tuesday,Tue,1.64,76095,3%,135-25-0680,209-869-1525,Corona,Riverside,Corona,CA,92881,West,mlsalter,4r+49kTcDjgdU
473339,Ms.,Catrina,M,Smith,F,catrina.smith@aol.com,Shon Smith,Jordan Smith,Bennett,5/3/1975,12:38:54 AM,42.27,45,7/7/2012,Q3,H2,2012,7,July,Jul,7,Saturday,Sat,5.06,100539,29%,757-12-3466,229-400-3715,Cecil,Cook,Cecil,GA,31627,South,cmsmith,FQnXP{8f~
347053,Mrs.,Karoline,N,Outlaw,F,karoline.outlaw@gmail.com,Gilberto Outlaw,Zelda Outlaw,Miner,3/31/1995,7:48:42 PM,22.34,51,10/15/2016,Q4,H2,2016,10,October,Oct,15,Saturday,Sat,0.78,142705,20%,337-11-0006,270-228-8506,Baxter,Harlan,Baxter,KY,40806,South,knoutlaw,1Y1YM%2wSLm
884276,Prof.,Quentin,E,Lash,M,quentin.lash@msn.com,Hoyt Lash,Kristy Lash,Conn,9/30/1979,8:50:53 AM,37.85,62,10/21/2009,Q4,H2,2009,10,October,Oct,21,Wednesday,Wed,7.77,179713,5%,364-39-7065,229-783-2189,Atlanta,Fulton,Atlanta,GA,30301,South,qelash,XUspymMWm@
964177,Mr.,Lupe,I,Hunter,M,lupe.hunter@gmail.com,Alden Hunter,In Hunter,Blackburn,6/28/1978,1:46:28 AM,39.11,63,1/26/2004,Q1,H1,2004,1,January,Jan,26,Monday,Mon,13.51,128172,1%,384-37-9459,228-210-6925,Carthage,Leake,Carthage,MS,39051,South,lihunter,y^dif9Gb
